100 100
49 78 -1.000
49 79 -1.000
49 80 -2.000
49 81 -3.000
49 82 -2.000
49 83 0.000
49 84 -3.000
49 85 -3.000
49 86 2.000
49 87 0.000
49 88 1.000
49 89 -2.000
49 90 -3.000
49 91 1.000
49 92 -2.000
49 93 -2.000
49 94 3.000
49 95 -2.000
49 96 1.000
49 97 3.000
49 98 -2.000
49 99 -3.000
50 0 1.000
50 1 2.000
50 2 3.000
50 3 0.000
50 4 -1.000
50 5 0.000
50 6 -2.000
50 7 -3.000
50 8 -1.000
50 9 -3.000
50 10 -3.000
50 11 -3.000
50 12 -1.000
50 13 3.000
50 14 2.000
50 15 -2.000
50 16 0.000
50 17 -1.000
50 18 -2.000
50 19 -3.000
50 20 3.000
50 21 -3.000
50 22 3.000
50 23 0.000
50 24 -3.000
50 25 -1.000
50 26 -3.000
50 27 -2.000
50 28 0.000
50 29 2.000
50 30 -3.000
50 31 2.000
50 32 1.000
50 33 1.000
50 34 2.000
50 35 1.000
50 36 -3.000
50 37 -2.000
50 38 0.000
50 39 -1.000
50 40 -1.000
50 41 2.000
50 42 3.000
50 43 2.000
50 44 -1.000
50 45 -2.000
50 46 -1.000
50 47 2.000
50 48 2.000
50 49 3.000
50 50 -2.000
50 51 1.000
50 52 -3.000
50 53 1.000
50 54 1.000
50 55 1.000
50 56 -1.000
50 57 -3.000
50 58 1.000
50 59 -3.000
50 60 -2.000
50 61 -2.000
50 62 3.000
50 63 2.000
50 64 -3.000
50 65 0.000
50 66 -2.000
50 67 1.000
50 68 0.000
50 69 3.000
50 70 2.000
50 71 2.000
50 72 -2.000
50 73 2.000
50 74 0.000
50 75 1.000
50 76 -2.000
50 77 -3.000
50 78 0.000
50 79 -2.000
50 80 -3.000
50 81 0.000
50 82 3.000
50 83 3.000
50 84 2.000
50 85 -3.000
50 86 -1.000
50 87 -2.000
50 88 -1.000
50 89 0.000
50 90 1.000
50 91 1.000
50 92 -1.000
50 93 0.000
50 94 -2.000
50 95 3.000
50 96 -3.000
50 97 1.000
50 98 -3.000
50 99 1.000
51 0 -2.000
51 1 -2.000
51 2 -3.000
51 3 -3.000
51 4 -1.000
51 5 2.000
51 6 2.000
51 7 0.000
51 8 3.000
51 9 2.000
51 10 0.000
51 11 2.000
51 12 2.000
51 13 -3.000
51 14 3.000
51 15 2.000
51 16 2.000
51 17 -3.000
51 18 -2.000
51 19 -2.000
51 20 2.000
51 21 0.000
51 22 -2.000
51 23 0.000
51 24 -3.000
51 25 1.000
51 26 0.000
51 27 -2.000
51 28 1.000
51 29 3.000
51 30 1.000
51 31 1.000
51 32 1.000
51 33 3.000
51 34 1.000
51 35 3.000
51 36 0.000
51 37 3.000
51 38 0.000
51 39 3.000
51 40 -3.000
51 41 -2.000
51 42 -2.000
51 43 -2.000
51 44 3.000
51 45 -2.000
51 46 -2.000
51 47 2.000
51 48 3.000
51 49 -2.000
51 50 3.000
51 51 3.000
51 52 3.000
51 53 -2.000
51 54 -2.000
51 55 -2.000
51 56 2.000
51 57 -1.000
51 58 -2.000
51 59 2.000
51 60 0.000
51 61 3.000
51 62 2.000
51 63 0.000
51 64 3.000
51 65 -3.000
51 66 -1.000
51 67 0.000
51 68 -2.000
51 69 -2.000
51 70 2.000
51 71 2.000
51 72 -2.000
51 73 1.000
51 74 -1.000
51 75 0.000
51 76 0.000
51 77 2.000
51 78 -1.000
51 79 -3.000
51 80 3.000
51 81 -2.000
51 82 3.000
51 83 -2.000
51 84 -3.000
51 85 2.000
51 86 -2.000
51 87 2.000
51 88 3.000
51 89 0.000
51 90 0.000
51 91 -2.000
51 92 -2.000
51 93 -3.000
51 94 2.000
51 95 -1.000
51 96 3.000
51 97 -3.000
51 98 0.000
51 99 -3.000
52 0 0.000
52 1 1.000
52 2 -3.000
52 3 0.000
52 4 1.000
52 5 -3.000
52 6 3.000
52 7 -1.000
52 8 3.000
52 9 3.000
52 10 1.000
52 11 0.000
52 12 -3.000
52 13 3.000
52 14 -3.000
52 15 -3.000
52 16 1.000
52 17 3.000
52 18 2.000
52 19 2.000
52 20 0.000
52 21 -2.000
52 22 -1.000
52 23 0.000
52 24 3.000
52 25 2.000
52 26 2.000
52 27 0.000
52 28 1.000
52 29 1.000
52 30 -3.000
52 31 3.000
52 32 0.000
52 33 3.000
52 34 0.000
52 35 1.000
52 36 0.000
52 37 2.000
52 38 -2.000
52 39 0.000
52 40 -3.000
52 41 0.000
52 42 2.000
52 43 -2.000
52 44 -2.000
52 45 3.000
52 46 2.000
52 47 -2.000
52 48 0.000
52 49 -3.000
52 50 1.000
52 51 0.000
52 52 3.000
52 53 1.000
52 54 2.000
52 55 -3.000
52 56 2.000
52 57 3.000
52 58 3.000
52 59 -3.000
52 60 -1.000
52 61 1.000
52 62 -1.000
52 63 -3.000
52 64 2.000
52 65 -1.000
52 66 -2.000
52 67 -1.000
52 68 -1.000
52 69 0.000
52 70 -2.000
52 71 -1.000
52 72 1.000
52 73 -2.000
52 74 2.000
52 75 3.000
52 76 2.000
52 77 -3.000
52 78 -3.000
52 79 -1.000
52 80 3.000
52 81 -3.000
52 82 1.000
52 83 1.000
52 84 -1.000
52 85 3.000
52 86 3.000
52 87 0.000
52 88 1.000
52 89 0.000
52 90 0.000
52 91 -1.000
52 92 0.000
52 93 -1.000
52 94 -1.000
52 95 -2.000
52 96 -2.000
52 97 -2.000
52 98 2.000
52 99 1.000
53 0 -3.000
53 1 0.000
53 2 2.000
53 3 3.000
53 4 -3.000
53 5 -1.000
53 6 1.000
53 7 0.000
53 8 -3.000
53 9 -3.000
53 10 -2.000
53 11 3.000
53 12 0.000
53 13 1.000
53 14 -2.000
53 15 0.000
53 16 2.000
53 17 0.000
53 18 2.000
53 19 -2.000
53 20 -2.000
53 21 -1.000
53 22 2.000
53 23 3.000
53 24 -3.000
53 25 3.000
53 26 1.000
53 27 1.000
53 28 -3.000
53 29 -2.000
53 30 1.000
53 31 1.000
53 32 -3.000
53 33 2.000
53 34 -1.000
53 35 3.000
53 36 3.000
53 37 2.000
53 38 1.000
53 39 0.000
53 40 1.000
53 41 -3.000
53 42 0.000
53 43 3.000
53 44 1.000
53 45 -2.000
53 46 1.000
53 47 2.000
53 48 -3.000
53 49 -1.000
53 50 0.000
53 51 2.000
53 52 1.000
53 53 -2.000
53 54 -3.000
53 55 -3.000
53 56 -3.000
53 57 3.000
53 58 -2.000
53 59 -1.000
53 60 -3.000
53 61 1.000
53 62 1.000
53 63 0.000
53 64 0.000
53 65 -1.000
53 66 2.000
53 67 -1.000
53 68 1.000
53 69 -3.000
53 70 -2.000
53 71 2.000
53 72 2.000
53 73 -1.000
53 74 -3.000
53 75 -3.000
53 76 1.000
53 77 2.000
53 78 -1.000
53 79 0.000
53 80 1.000
53 81 2.000
53 82 -1.000
53 83 -2.000
53 84 1.000
53 85 2.000
53 86 1.000
53 87 -2.000
53 88 3.000
53 89 2.000
53 90 -2.000
53 91 -3.000
53 92 1.000
53 93 2.000
53 94 2.000
53 95 -1.000
53 96 -2.000
53 97 -2.000
53 98 -1.000
53 99 3.000
54 0 3.000
54 1 0.000
54 2 3.000
54 3 1.000
54 4 1.000
54 5 -1.000
54 6 -2.000
54 7 -2.000
54 8 2.000
54 9 1.000
54 10 -2.000
54 11 -2.000
54 12 -2.000
54 13 -3.000
54 14 -1.000
54 15 2.000
54 16 1.000
54 17 -2.000
54 18 3.000
54 19 -1.000
54 20 -1.000
54 21 -1.000
54 22 -1.000
54 23 0.000
54 24 -3.000
54 25 -2.000
54 26 0.000
54 27 3.000
54 28 -3.000
54 29 1.000
54 30 -2.000
54 31 3.000
54 32 0.000
54 33 3.000
54 34 2.000
54 35 -1.000
54 36 0.000
54 37 0.000
54 38 -1.000
54 39 0.000
54 40 -2.000
54 41 1.000
54 42 -2.000
54 43 2.000
54 44 0.000
54 45 -3.000
54 46 -3.000
54 47 0.000
54 48 3.000
54 49 3.000
54 50 -3.000
54 51 2.000
54 52 -2.000
54 53 -2.000
54 54 1.000
54 55 1.000
54 56 -3.000
54 57 -3.000
54 58 0.000
54 59 -1.000
54 60 0.000
54 61 -3.000
54 62 2.000
54 63 0.000
54 64 0.000
54 65 1.000
54 66 3.000
54 67 -1.000
54 68 3.000
54 69 1.000
54 70 -3.000
54 71 2.000
54 72 -2.000
54 73 -2.000
54 74 -2.000
54 75 -1.000
54 76 0.000
54 77 -1.000
54 78 -2.000
54 79 1.000
54 80 0.000
54 81 3.000
54 82 2.000
54 83 0.000
54 84 1.000
54 85 2.000
54 86 2.000
54 87 2.000
54 88 3.000
54 89 3.000
54 90 -2.000
54 91 2.000
54 92 3.000
54 93 -3.000
54 94 -3.000
54 95 0.000
54 96 2.000
54 97 -2.000
54 98 1.000
54 99 -3.000
55 0 -2.000
55 1 0.000
55 2 -1.000
55 3 -1.000
55 4 2.000
55 5 -2.000
55 6 -2.000
55 7 1.000
55 8 -3.000
55 9 3.000
55 10 1.000
55 11 2.000
55 12 -1.000
55 13 2.000
55 14 -1.000
55 15 -2.000
55 16 0.000
55 17 -3.000
55 18 -3.000
55 19 0.000
55 20 -2.000
55 21 -3.000
55 22 2.000
55 23 0.000
55 24 -2.000
55 25 1.000
55 26 2.000
55 27 1.000
55 28 -1.000
55 29 -2.000
55 30 -3.000
55 31 -3.000
55 32 0.000
55 33 -1.000
55 34 -3.000
55 35 -2.000
55 36 -1.000
55 37 1.000
55 38 -3.000
55 39 3.000
55 40 1.000
55 41 2.000
55 42 -3.000
55 43 2.000
55 44 2.000
55 45 0.000
55 46 -2.000
55 47 2.000
55 48 -2.000
55 49 -1.000
55 50 2.000
55 51 -2.000
55 52 -1.000
55 53 2.000
55 54 0.000
55 55 1.000
55 56 0.000
55 57 -3.000
55 58 2.000
55 59 3.000
55 60 2.000
55 61 -1.000
55 62 -1.000
55 63 2.000
55 64 2.000
55 65 -3.000
55 66 -2.000
55 67 -3.000
55 68 1.000
55 69 3.000
55 70 2.000
55 71 -1.000
55 72 0.000
55 73 -1.000
55 74 0.000
55 75 -1.000
55 76 0.000
55 77 1.000
55 78 -2.000
55 79 -1.000
55 80 -1.000
55 81 -2.000
55 82 1.000
55 83 -1.000
55 84 0.000
55 85 -2.000
55 86 0.000
55 87 3.000
55 88 -1.000
55 89 3.000
55 90 2.000
55 91 1.000
55 92 -3.000
55 93 1.000
55 94 2.000
55 95 -2.000
55 96 1.000
55 97 -2.000
55 98 2.000
55 99 0.000
56 0 0.000
56 1 -2.000
56 2 1.000
56 3 -1.000
56 4 1.000
56 5 0.000
56 6 1.000
56 7 -2.000
56 8 1.000
56 9 -3.000
56 10 -1.000
56 11 2.000
56 12 1.000
56 13 -1.000
56 14 -3.000
56 15 2.000
56 16 -3.000
56 17 -3.000
56 18 -2.000
56 19 -2.000
56 20 -2.000
56 21 -3.000
56 22 3.000
56 23 3.000
56 24 -3.000
56 25 -3.000
56 26 2.000
56 27 3.000
56 28 -3.000
56 29 -3.000
56 30 -3.000
56 31 1.000
56 32 -2.000
56 33 -3.000
56 34 -1.000
56 35 0.000
56 36 2.000
56 37 -2.000
56 38 2.000
56 39 2.000
56 40 2.000
56 41 -1.000
56 42 1.000
56 43 -2.000
56 44 -1.000
56 45 0.000
56 46 0.000
56 47 -3.000
56 48 0.000
56 49 0.000
56 50 3.000
56 51 1.000
56 52 -3.000
56 53 -2.000
56 54 2.000
56 55 1.000
56 56 -2.000
56 57 1.000
56 58 1.000
56 59 1.000
56 60 0.000
56 61 0.000
56 62 -1.000
56 63 1.000
56 64 0.000
56 65 2.000
56 66 -2.000
56 67 -2.000
56 68 2.000
56 69 -3.000
56 70 -1.000
56 71 1.000
56 72 -3.000
56 73 -2.000
56 74 -1.000
56 75 -3.000
56 76 2.000
56 77 3.000
56 78 3.000
56 79 1.000
56 80 -2.000
56 81 2.000
56 82 -3.000
56 83 -1.000
56 84 -1.000
56 85 1.000
56 86 2.000
56 87 1.000
56 88 3.000
56 89 -3.000
56 90 2.000
56 91 -2.000
56 92 2.000
56 93 -3.000
56 94 2.000
56 95 -2.000
56 96 -3.000
56 97 1.000
56 98 -1.000
56 99 -3.000
57 0 2.000
57 1 2.000
57 2 0.000
57 3 2.000
57 4 2.000
57 5 2.000
57 6 0.000
57 7 -1.000
57 8 3.000
57 9 -2.000
57 10 -1.000
57 11 -2.000
57 12 0.000
57 13 3.000
57 14 2.000
57 15 0.000
57 16 -1.000
57 17 -3.000
57 18 0.000
57 19 2.000
57 20 -1.000
57 21 2.000
57 22 0.000
57 23 -2.000
57 24 -1.000
57 25 3.000
57 26 0.000
57 27 1.000
57 28 -3.000
57 29 -2.000
57 30 3.000
57 31 -2.000
57 32 -3.000
57 33 0.000
57 34 0.000
57 35 1.000
57 36 -1.000
57 37 -3.000
57 38 -1.000
57 39 0.000
57 40 0.000
57 41 -2.000
57 42 3.000
57 43 2.000
57 44 -2.000
57 45 2.000
57 46 3.000
57 47 2.000
57 48 -3.000
57 49 -2.000
57 50 -1.000
57 51 2.000
57 52 1.000
57 53 -1.000
57 54 -3.000
57 55 3.000
57 56 -2.000
57 57 -2.000
57 58 0.000
57 59 -2.000
57 60 1.000
57 61 2.000
57 62 3.000
57 63 3.000
57 64 0.000
57 65 -1.000
57 66 -3.000
57 67 -1.000
57 68 2.000
57 69 -3.000
57 70 3.000
57 71 2.000
57 72 0.000
57 73 3.000
57 74 2.000
57 75 2.000
57 76 -1.000
57 77 -3.000
57 78 -1.000
57 79 -1.000
57 80 1.000
57 81 -1.000
57 82 3.000
57 83 3.000
57 84 -2.000
57 85 3.000
57 86 1.000
57 87 2.000
57 88 -2.000
57 89 -3.000
57 90 -2.000
57 91 -2.000
57 92 2.000
57 93 1.000
57 94 3.000
57 95 -3.000
57 96 -3.000
57 97 0.000
57 98 0.000
57 99 3.000
58 0 -2.000
58 1 2.000
58 2 2.000
58 3 -3.000
58 4 -2.000
58 5 -2.000
58 6 -2.000
58 7 -1.000
58 8 0.000
58 9 -1.000
58 10 -2.000
58 11 -3.000
58 12 -3.000
58 13 -2.000
58 14 2.000
58 15 -3.000
58 16 2.000
58 17 3.000
58 18 2.000
58 19 3.000
58 20 3.000
58 21 3.000
58 22 0.000
58 23 1.000
58 24 -3.000
58 25 3.000
58 26 2.000
58 27 3.000
58 28 3.000
58 29 1.000
58 30 0.000
58 31 0.000
58 32 1.000
58 33 -2.000
58 34 2.000
58 35 1.000
58 36 3.000
58 37 1.000
58 38 0.000
58 39 1.000
58 40 0.000
58 41 3.000
58 42 0.000
58 43 -1.000
58 44 -1.000
58 45 0.000
58 46 0.000
58 47 1.000
58 48 -1.000
58 49 -2.000
58 50 0.000
58 51 2.000
58 52 -2.000
58 53 1.000
58 54 -3.000
58 55 0.000
58 56 -2.000
58 57 1.000
58 58 -2.000
58 59 -3.000
58 60 2.000
58 61 -1.000
58 62 2.000
58 63 2.000
58 64 -2.000
58 65 1.000
58 66 0.000
58 67 3.000
58 68 3.000
58 69 0.000
58 70 2.000
58 71 -1.000
58 72 3.000
58 73 3.000
58 74 -2.000
58 75 -2.000
58 76 -1.000
58 77 -1.000
58 78 2.000
58 79 1.000
58 80 0.000
58 81 1.000
58 82 0.000
58 83 -2.000
58 84 -3.000
58 85 -1.000
58 86 3.000
58 87 2.000
58 88 -2.000
58 89 -2.000
58 90 3.000
58 91 1.000
58 92 -3.000
58 93 -1.000
58 94 -3.000
58 95 0.000
58 96 1.000
58 97 0.000
58 98 -3.000
58 99 3.000
59 0 0.000
59 1 -1.000
59 2 0.000
59 3 0.000
59 4 1.000
59 5 -2.000
59 6 0.000
59 7 1.000
59 8 -1.000
59 9 0.000
59 10 -1.000
59 11 1.000
59 12 0.000
59 13 3.000
59 14 -3.000
59 15 0.000
59 16 0.000
59 17 1.000
59 18 -1.000
59 19 -1.000
59 20 -1.000
59 21 0.000
59 22 -3.000
59 23 -3.000
59 24 -1.000
59 25 -1.000
59 26 1.000
59 27 -1.000
59 28 -2.000
59 29 -3.000
59 30 -3.000
59 31 1.000
59 32 0.000
59 33 3.000
59 34 1.000
59 35 3.000
59 36 -2.000
59 37 2.000
59 38 -3.000
59 39 -1.000
59 40 0.000
59 41 1.000
59 42 2.000
59 43 0.000
59 44 -1.000
59 45 0.000
59 46 3.000
59 47 -3.000
59 48 -1.000
59 49 -3.000
59 50 0.000
59 51 2.000
59 52 -2.000
59 53 2.000
59 54 -1.000
59 55 -1.000
59 56 2.000
59 57 3.000
59 58 2.000
59 59 3.000
59 60 -2.000
59 61 0.000
59 62 0.000
59 63 -3.000
59 64 1.000
59 65 -3.000
59 66 -3.000
59 67 -2.000
59 68 -3.000
59 69 3.000
59 70 2.000
59 71 2.000
59 72 -3.000
59 73 3.000
59 74 3.000
59 75 -1.000
59 76 -2.000
59 77 -2.000
59 78 1.000
59 79 -3.000
59 80 0.000
59 81 -2.000
59 82 0.000
59 83 2.000
59 84 0.000
59 85 -3.000
59 86 0.000
59 87 0.000
59 88 3.000
59 89 3.000
59 90 2.000
59 91 1.000
59 92 3.000
59 93 -2.000
59 94 -1.000
59 95 -3.000
59 96 -1.000
59 97 2.000
59 98 2.000
59 99 -3.000
60 0 0.000
60 1 2.000
60 2 -2.000
60 3 3.000
60 4 2.000
60 5 -2.000
60 6 0.000
60 7 -3.000
60 8 0.000
60 9 3.000
60 10 -3.000
60 11 -2.000
60 12 2.000
60 13 3.000
60 14 1.000
60 15 3.000
60 16 1.000
60 17 2.000
60 18 2.000
60 19 0.000
60 20 -3.000
60 21 3.000
60 22 3.000
60 23 3.000
60 24 3.000
60 25 0.000
60 26 0.000
60 27 -2.000
60 28 -3.000
60 29 -1.000
60 30 -1.000
60 31 3.000
60 32 0.000
60 33 2.000
60 34 3.000
60 35 -3.000
60 36 -3.000
60 37 2.000
60 38 -1.000
60 39 0.000
60 40 3.000
60 41 3.000
60 42 2.000
60 43 3.000
60 44 2.000
60 45 0.000
60 46 0.000
60 47 1.000
60 48 1.000
60 49 0.000
60 50 3.000
60 51 -3.000
60 52 -2.000
60 53 -1.000
60 54 -1.000
60 55 -1.000
60 56 -3.000
60 57 0.000
60 58 1.000
60 59 0.000
60 60 2.000
60 61 -3.000
60 62 -3.000
60 63 3.000
60 64 -3.000
60 65 -1.000
60 66 2.000
60 67 -1.000
60 68 0.000
60 69 -3.000
60 70 -1.000
60 71 1.000
60 72 0.000
60 73 -1.000
60 74 0.000
60 75 3.000
60 76 -2.000
60 77 2.000
60 78 0.000
60 79 -3.000
60 80 2.000
60 81 2.000
60 82 3.000
60 83 -2.000
60 84 3.000
60 85 -3.000
60 86 1.000
60 87 1.000
60 88 0.000
60 89 0.000
60 90 -1.000
60 91 -2.000
60 92 -2.000
60 93 0.000
60 94 2.000
60 95 1.000
60 96 0.000
60 97 1.000
60 98 0.000
60 99 -2.000
61 0 3.000
61 1 0.000
61 2 -3.000
61 3 3.000
61 4 1.000
61 5 1.000
61 6 -1.000
61 7 0.000
61 8 -3.000
61 9 -2.000
61 10 -3.000
61 11 3.000
61 12 -1.000
61 13 -1.000
61 14 3.000
61 15 -1.000
61 16 2.000
61 17 3.000
61 18 -3.000
61 19 -1.000
61 20 -1.000
61 21 3.000
61 22 -2.000
61 23 0.000
61 24 -2.000
61 25 -1.000
61 26 1.000
61 27 -1.000
61 28 -1.000
61 29 -3.000
61 30 -3.000
61 31 -3.000
61 32 2.000
61 33 2.000
61 34 3.000
61 35 2.000
61 36 1.000
61 37 -1.000
61 38 1.000
61 39 3.000
61 40 1.000
61 41 0.000
61 42 -3.000
61 43 3.000
61 44 -2.000
61 45 -1.000
61 46 -3.000
61 47 -3.000
61 48 -2.000
61 49 -3.000
61 50 -3.000
61 51 -2.000
61 52 3.000
61 53 -1.000
61 54 1.000
61 55 1.000
61 56 2.000
61 57 -1.000
61 58 0.000
61 59 -3.000
61 60 1.000
61 61 -2.000
61 62 3.000
61 63 0.000
61 64 -1.000
61 65 -3.000
61 66 -1.000
61 67 2.000
61 68 0.000
61 69 -2.000
61 70 0.000
61 71 1.000
61 72 -3.000
61 73 3.000
61 74 -1.000
61 75 0.000
61 76 -1.000
61 77 3.000
61 78 -2.000
61 79 3.000
61 80 -1.000
61 81 -2.000
61 82 -3.000
61 83 -2.000
61 84 1.000
61 85 3.000
61 86 -1.000
61 87 -3.000
61 88 0.000
61 89 0.000
61 90 -1.000
61 91 1.000
61 92 1.000
61 93 2.000
61 94 0.000
61 95 -2.000
61 96 -1.000
61 97 -3.000
61 98 1.000
61 99 0.000
62 0 -1.000
62 1 -3.000
62 2 1.000
62 3 3.000
62 4 2.000
62 5 0.000
62 6 -1.000
62 7 -1.000
62 8 -1.000
62 9 -1.000
62 10 1.000
62 11 -3.000
62 12 -3.000
62 13 -1.000
62 14 -1.000
62 15 -3.000
62 16 -2.000
62 17 -1.000
62 18 3.000
62 19 -2.000
62 20 -3.000
62 21 2.000
62 22 1.000
62 23 -1.000
62 24 0.000
62 25 1.000
62 26 3.000
62 27 0.000
62 28 -3.000
62 29 -3.000
62 30 0.000
62 31 -2.000
62 32 0.000
62 33 -3.000
62 34 -3.000
62 35 -2.000
62 36 0.000
62 37 -2.000
62 38 -3.000
62 39 -2.000
62 40 -1.000
62 41 -3.000
62 42 1.000
62 43 -1.000
62 44 3.000
62 45 0.000
62 46 3.000
62 47 2.000
62 48 1.000
62 49 2.000
62 50 -3.000
62 51 -1.000
62 52 -1.000
62 53 1.000
62 54 -2.000
62 55 2.000
62 56 -3.000
62 57 2.000
62 58 2.000
62 59 -1.000
62 60 -1.000
62 61 -2.000
62 62 -2.000
62 63 2.000
62 64 2.000
62 65 -3.000
62 66 1.000
62 67 3.000
62 68 1.000
62 69 -3.000
62 70 1.000
62 71 0.000
62 72 0.000
62 73 0.000
62 74 -3.000
62 75 -2.000
62 76 -1.000
62 77 0.000
62 78 2.000
62 79 2.000
62 80 0.000
62 81 0.000
62 82 -2.000
62 83 0.000
62 84 3.000
62 85 1.000
62 86 -1.000
62 87 2.000
62 88 0.000
62 89 -1.000
62 90 2.000
62 91 1.000
62 92 -2.000
62 93 -2.000
62 94 1.000
62 95 0.000
62 96 -3.000
62 97 2.000
62 98 0.000
62 99 3.000
63 0 3.000
63 1 0.000
63 2 -2.000
63 3 -1.000
63 4 -3.000
63 5 2.000
63 6 0.000
63 7 -2.000
63 8 1.000
63 9 -3.000
63 10 2.000
63 11 1.000
63 12 3.000
63 13 2.000
63 14 1.000
63 15 3.000
63 16 2.000
63 17 -3.000
63 18 -1.000
63 19 3.000
63 20 -3.000
63 21 2.000
63 22 3.000
63 23 -3.000
63 24 -2.000
63 25 0.000
63 26 -2.000
63 27 0.000
63 28 1.000
63 29 1.000
63 30 0.000
63 31 3.000
63 32 -2.000
63 33 2.000
63 34 3.000
63 35 1.000
63 36 -3.000
63 37 0.000
63 38 2.000
63 39 -2.000
63 40 2.000
63 41 0.000
63 42 -1.000
63 43 -3.000
63 44 -1.000
63 45 -1.000
63 46 1.000
63 47 -2.000
63 48 -2.000
63 49 -3.000
63 50 -1.000
63 51 3.000
63 52 -1.000
63 53 0.000
63 54 -3.000
63 55 1.000
63 56 2.000
63 57 -1.000
63 58 0.000
63 59 0.000
63 60 -3.000
63 61 -3.000
63 62 1.000
63 63 -1.000
63 64 2.000
63 65 -1.000
63 66 -2.000
63 67 1.000
63 68 2.000
63 69 2.000
63 70 0.000
63 71 -2.000
63 72 2.000
63 73 -1.000
63 74 0.000
63 75 -3.000
63 76 1.000
63 77 3.000
63 78 -2.000
63 79 2.000
63 80 -2.000
63 81 -2.000
63 82 -1.000
63 83 3.000
63 84 -3.000
63 85 -3.000
63 86 0.000
63 87 -1.000
63 88 -3.000
63 89 -3.000
63 90 3.000
63 91 -1.000
63 92 -3.000
63 93 -2.000
63 94 3.000
63 95 -2.000
63 96 -2.000
63 97 -1.000
63 98 -2.000
63 99 -3.000
64 0 2.000
64 1 3.000
64 2 3.000
64 3 1.000
64 4 3.000
64 5 0.000
64 6 0.000
64 7 -3.000
64 8 -1.000
64 9 0.000
64 10 3.000
64 11 3.000
64 12 -2.000
64 13 1.000
64 14 -3.000
64 15 0.000
64 16 -1.000
64 17 0.000
64 18 -2.000
64 19 -1.000
64 20 -3.000
64 21 -2.000
64 22 1.000
64 23 2.000
64 24 2.000
64 25 2.000
64 26 2.000
64 27 3.000
64 28 -2.000
64 29 -1.000
64 30 0.000
64 31 3.000
64 32 2.000
64 33 0.000
64 34 -1.000
64 35 3.000
64 36 1.000
64 37 2.000
64 38 3.000
64 39 -2.000
64 40 -3.000
64 41 3.000
64 42 -3.000
64 43 2.000
64 44 2.000
64 45 0.000
64 46 2.000
64 47 -3.000
64 48 -3.000
64 49 1.000
64 50 0.000
64 51 1.000
64 52 0.000
64 53 1.000
64 54 3.000
64 55 -2.000
64 56 1.000
64 57 -3.000
64 58 2.000
64 59 1.000
64 60 2.000
64 61 1.000
64 62 3.000
64 63 2.000
64 64 3.000
64 65 0.000
64 66 -2.000
64 67 3.000
64 68 -3.000
64 69 -1.000
64 70 3.000
64 71 0.000
64 72 -3.000
64 73 0.000
64 74 -3.000
64 75 1.000
64 76 3.000
64 77 1.000
64 78 1.000
64 79 0.000
64 80 -1.000
64 81 2.000
64 82 -3.000
64 83 3.000
64 84 3.000
64 85 -1.000
64 86 -3.000
64 87 0.000
64 88 -3.000
64 89 -2.000
64 90 0.000
64 91 0.000
64 92 -1.000
64 93 -2.000
64 94 -1.000
64 95 -1.000
64 96 -3.000
64 97 -2.000
64 98 3.000
64 99 2.000
65 0 -1.000
65 1 1.000
65 2 -3.000
65 3 -2.000
65 4 -1.000
65 5 1.000
65 6 -2.000
65 7 -2.000
65 8 3.000
65 9 -3.000
65 10 3.000
65 11 -3.000
65 12 1.000
65 13 3.000
65 14 -1.000
65 15 -3.000
65 16 1.000
65 17 -1.000
65 18 -2.000
65 19 -3.000
65 20 -2.000
65 21 3.000
65 22 3.000
65 23 -1.000
65 24 0.000
65 25 1.000
65 26 3.000
65 27 -3.000
65 28 3.000
65 29 -2.000
65 30 2.000
65 31 0.000
65 32 2.000
65 33 1.000
65 34 -2.000
65 35 2.000
65 36 1.000
65 37 2.000
65 38 -2.000
65 39 0.000
65 40 -2.000
65 41 2.000
65 42 -1.000
65 43 3.000
65 44 3.000
65 45 1.000
65 46 0.000
65 47 -1.000
65 48 2.000
65 49 1.000
65 50 1.000
65 51 -2.000
65 52 0.000
65 53 0.000
65 54 -1.000
65 55 1.000
65 56 -2.000
65 57 -2.000
65 58 -3.000
65 59 1.000
65 60 -3.000
65 61 0.000
65 62 -1.000
65 63 1.000
65 64 -3.000
65 65 -1.000
65 66 -3.000
65 67 0.000
65 68 2.000
65 69 1.000
65 70 -3.000
65 71 -1.000
65 72 1.000
65 73 -1.000
65 74 0.000
65 75 0.000
65 76 3.000
65 77 0.000
65 78 -3.000
65 79 2.000
65 80 -3.000
65 81 -2.000
65 82 1.000
65 83 2.000
65 84 3.000
65 85 2.000
65 86 -3.000
65 87 -3.000
65 88 0.000
65 89 3.000
65 90 -1.000
65 91 -2.000
65 92 2.000
65 93 -1.000
65 94 -2.000
65 95 -1.000
65 96 1.000
65 97 3.000
65 98 0.000
65 99 1.000
66 0 -3.000
66 1 -3.000
66 2 3.000
66 3 2.000
66 4 0.000
66 5 -3.000
66 6 -1.000
66 7 3.000
66 8 -1.000
66 9 -1.000
66 10 2.000
66 11 0.000
66 12 -2.000
66 13 3.000
66 14 3.000
66 15 1.000
66 16 1.000
66 17 2.000
66 18 -1.000
66 19 2.000
66 20 -3.000
66 21 -3.000
66 22 -1.000
66 23 -2.000
66 24 3.000
66 25 3.000
66 26 1.000
66 27 2.000
66 28 -3.000
66 29 2.000
66 30 -1.000
66 31 -3.000
66 32 1.000
66 33 3.000
66 34 2.000
66 35 1.000
